feature_name,Model 1,feature_imp_scaled_vals,Region,Model,Model 2
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,0.7618793797965293,LA,Model 2,2.0
citric,,0.7130344844785064,LA,Model 2,2.0
gmo,,0.6626130921051767,LA,Model 2,2.0
Storage - Bag/Pouch/Sachet - Total Shelf Life,,0.6227353687396554,LA,Model 2,2.0
anhydrous,,0.4216010678861078,LA,Model 2,2.0
"Particle size tests - Particle size, >600µm (#30) - Max",,0.3528828068499066,LA,Model 2,2.0
non,,0.35193908744039404,LA,Model 2,2.0
acid,,0.3219408856261952,LA,Model 2,2.0
harm,,0.2427481266710331,LA,Model 2,2.0
powder,,0.2395648127852323,LA,Model 2,2.0
Total Solids %,,0.1827373725574096,LA,Model 2,2.0
sieve,,0.16693333193328602,LA,Model 2,2.0
usp,,0.15871942920069984,LA,Model 2,2.0
po,,0.1241181342444141,LA,Model 2,2.0
citricacid,,0.123979004540091,LA,Model 2,2.0
fcc,,0.11788573601144886,LA,Model 2,2.0
additive,,0.11778773269771181,LA,Model 2,2.0
laharm,,0.11766172843719278,LA,Model 2,2.0
reported,,0.11766041589281237,LA,Model 2,2.0
retained,,0.1092027299173053,LA,Model 2,2.0
al,,0.08917304016342054,LA,Model 2,2.0
mm,,0.05891836717729016,LA,Model 2,2.0
citricacidnongmo,,0.054217270721466246,LA,Model 2,2.0
encapsulated,,0.046499509764673895,LA,Model 2,2.0
la,,0.032037895781351106,LA,Model 2,2.0
citricnon,,0.025505362400066157,LA,Model 2,2.0
máx,,0.017141392093320145,LA,Model 2,2.0
mesh,,0.004456088171481297,LA,Model 2,2.0
citricacidgranular,,0.0011852275755073946,LA,Model 2,2.0
granular,,0.0,LA,Model 2,2.0
usp,,1.0,LA,Model 2,3.0
others,,0.8326989052501734,LA,Model 2,3.0
retained,,0.7949271451699946,LA,Model 2,3.0
fcc,,0.7572180248246088,LA,Model 2,3.0
"Particle size tests - Particle size, >600µm (#30) - Max",,0.704094711279007,LA,Model 2,3.0
citric,,0.5344542633567189,LA,Model 2,3.0
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,0.383609349703184,LA,Model 2,3.0
powder,,0.3607880078636959,LA,Model 2,3.0
acid,,0.3182002158661629,LA,Model 2,3.0
anhydrous,,0.2907531705342687,LA,Model 2,3.0
mesh,,0.2759039395574744,LA,Model 2,3.0
Storage - Bag/Pouch/Sachet - Total Shelf Life,,0.24273138154344304,LA,Model 2,3.0
"Particle size tests - Particle size, >150µm (#100) - Max",,0.22443335132218029,LA,Model 2,3.0
la,,0.17066075283324342,LA,Model 2,3.0
gmo,,0.15727873718294655,LA,Model 2,3.0
Total Solids %,,0.1542768483540205,LA,Model 2,3.0
mm,,0.14807069616837557,LA,Model 2,3.0
reported,,0.14513626551538045,LA,Model 2,3.0
po,,0.14476524554776038,LA,Model 2,3.0
non,,0.12115488397193738,LA,Model 2,3.0
laharm,,0.12032611209621463,LA,Model 2,3.0
additive,,0.0739425930922828,LA,Model 2,3.0
citricacid,,0.07285483000539665,LA,Model 2,3.0
sieve,,0.06779546681057745,LA,Model 2,3.0
harm,,0.05983540205072854,LA,Model 2,3.0
al,,0.050593631948192115,LA,Model 2,3.0
citricnon,,0.0455342687533729,LA,Model 2,3.0
encapsulated,,0.0,LA,Model 2,3.0
citricacidnongmo,,0.0,LA,Model 2,3.0
citricacidgranular,,0.0,LA,Model 2,3.0
máx,,0.0,LA,Model 2,3.0
granular,,0.0,LA,Model 2,3.0
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,1.0,NA,Model 2,0.0
finegranular,,0.5154242850445382,NA,Model 2,0.0
fine,,0.400225035161744,NA,Model 2,0.0
citricacidnon,,0.36243788091889356,NA,Model 2,0.0
gmo,,0.3551054852320676,NA,Model 2,0.0
citric,,0.35274261603375523,NA,Model 2,0.0
non,,0.30436005625879037,NA,Model 2,0.0
powder,,0.25909048288795117,NA,Model 2,0.0
acid,,0.25449601500234414,NA,Model 2,0.0
granular,,0.25288326300984526,NA,Model 2,0.0
Total Solids %,,0.12517580872011252,NA,Model 2,0.0
anhydrous,,0.08551336146272855,NA,Model 2,0.0
liquid,,0.03278012189404595,NA,Model 2,0.0
encapsulated,,0.0,NA,Model 2,0.0
powdergmo,,0.0,NA,Model 2,0.0
citricacidnon,,1.0,NA,Model 2,1.0
citric,,0.9232367681212568,NA,Model 2,1.0
gmo,,0.8800880088008801,NA,Model 2,1.0
non,,0.8373059528175039,NA,Model 2,1.0
powder,,0.8162816281628162,NA,Model 2,1.0
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,0.6109277594426109,NA,Model 2,1.0
Total Solids %,,0.4052071873854052,NA,Model 2,1.0
fine,,0.1631829849651632,NA,Model 2,1.0
acid,,0.12101210121012104,NA,Model 2,1.0
finegranular,,0.11978975675345313,NA,Model 2,1.0
granular,,0.08434176751008433,NA,Model 2,1.0
anhydrous,,0.024446889133357783,NA,Model 2,1.0
encapsulated,,0.0,NA,Model 2,1.0
liquid,,0.0,NA,Model 2,1.0
powdergmo,,0.0,NA,Model 2,1.0
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,1.0,NA,Model 2,2.0
finegranular,,0.7937439670240798,NA,Model 2,2.0
fine,,0.6612663379510059,NA,Model 2,2.0
granular,,0.40580731001017456,NA,Model 2,2.0
acid,,0.2969137251832721,NA,Model 2,2.0
citric,,0.24348438600610472,NA,Model 2,2.0
powder,,0.16221856982598945,NA,Model 2,2.0
citricacidnon,,0.13607784821684799,NA,Model 2,2.0
Total Solids %,,0.13054707677858657,NA,Model 2,2.0
non,,0.11270251232683733,NA,Model 2,2.0
anhydrous,,0.10331063629960087,NA,Model 2,2.0
gmo,,0.06949988260154967,NA,Model 2,2.0
liquid,,0.04560277582113695,NA,Model 2,2.0
encapsulated,,0.0,NA,Model 2,2.0
powdergmo,,0.0,NA,Model 2,2.0
