Specification Number,Specification description,Region,Type,Volume,Spend,Model 1,Model 2,Model 3,variable,value,Cluster name,Level 0,Level 1,Level 2,Level 3
200000000616,Acid-Citric Acid-E330,AMEA,ward_euclidean,1395950.0,1972134.0067987014,0,1,0,200000001904,0.6740551706045411,,Acid,Citric Acid,E330,E330
200000000616,Acid-Citric Acid-E330,AMEA,ward_euclidean,1395950.0,1972134.0067987014,0,1,0,200000007131,0.7047833342639145,,Acid,Citric Acid,E330,E330
200000000616,Acid-Citric Acid-E330,AMEA,ward_euclidean,1395950.0,1972134.0067987014,0,1,0,200000000620,,,Acid,Citric Acid,E330,E330
200000000616,Acid-Citric Acid-E330,AMEA,ward_euclidean,1395950.0,1972134.0067987014,0,1,0,200000007013,,,Acid,Citric Acid,E330,E330
200000000620,Additive-Citric Acid,AMEA,ward_euclidean,15075.0,45011.62495236045,5,1,5,200000000620,1.0,,Additive,Citric Acid,Citric Acid,Citric Acid
200000000620,Additive-Citric Acid,AMEA,ward_euclidean,15075.0,45011.62495236045,5,1,5,200000007252,,,Additive,Citric Acid,Citric Acid,Citric Acid
200000000620,Additive-Citric Acid,AMEA,ward_euclidean,15075.0,45011.62495236045,5,1,5,200000000088,,,Additive,Citric Acid,Citric Acid,Citric Acid
200000000620,Additive-Citric Acid,AMEA,ward_euclidean,15075.0,45011.62495236045,5,1,5,200000000574,,,Additive,Citric Acid,Citric Acid,Citric Acid
200000000620,Additive-Citric Acid,AMEA,ward_euclidean,15075.0,45011.62495236045,5,1,5,200000001175,,,Additive,Citric Acid,Citric Acid,Citric Acid
200000000620,Additive-Citric Acid,AMEA,ward_euclidean,15075.0,45011.62495236045,5,1,5,200000001608,,,Additive,Citric Acid,Citric Acid,Citric Acid
200000000620,Additive-Citric Acid,AMEA,ward_euclidean,15075.0,45011.62495236045,5,1,5,200000001610,,,Additive,Citric Acid,Citric Acid,Citric Acid
200000000620,Additive-Citric Acid,AMEA,ward_euclidean,15075.0,45011.62495236045,5,1,5,200000001925,,,Additive,Citric Acid,Citric Acid,Citric Acid
200000000620,Additive-Citric Acid,AMEA,ward_euclidean,15075.0,45011.62495236045,5,1,5,200000002804,,,Additive,Citric Acid,Citric Acid,Citric Acid
200000000620,Additive-Citric Acid,AMEA,ward_euclidean,15075.0,45011.62495236045,5,1,5,200000005507,,,Additive,Citric Acid,Citric Acid,Citric Acid
200000000620,Additive-Citric Acid,AMEA,ward_euclidean,15075.0,45011.62495236045,5,1,5,200000001782,,,Additive,Citric Acid,Citric Acid,Citric Acid
200000000620,Additive-Citric Acid,AMEA,ward_euclidean,15075.0,45011.62495236045,5,1,5,200000001904,,,Additive,Citric Acid,Citric Acid,Citric Acid
200000000620,Additive-Citric Acid,AMEA,ward_euclidean,15075.0,45011.62495236045,5,1,5,200000007131,,,Additive,Citric Acid,Citric Acid,Citric Acid
200000000620,Additive-Citric Acid,AMEA,ward_euclidean,15075.0,45011.62495236045,5,1,5,200000000616,,,Additive,Citric Acid,Citric Acid,Citric Acid
200000000620,Additive-Citric Acid,AMEA,ward_euclidean,15075.0,45011.62495236045,5,1,5,200000007013,,,Additive,Citric Acid,Citric Acid,Citric Acid
200000007013,"ACID REG,CITRIC ACID,ANHYDROUS",AMEA,ward_euclidean,4575.0,11001.477461446448,2,5,2,200000007013,0.9999999999999999,,"ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS"
200000007013,"ACID REG,CITRIC ACID,ANHYDROUS",AMEA,ward_euclidean,4575.0,11001.477461446448,2,5,2,200000007252,,,"ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS"
200000007013,"ACID REG,CITRIC ACID,ANHYDROUS",AMEA,ward_euclidean,4575.0,11001.477461446448,2,5,2,200000000088,,,"ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS"
200000007013,"ACID REG,CITRIC ACID,ANHYDROUS",AMEA,ward_euclidean,4575.0,11001.477461446448,2,5,2,200000000574,,,"ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS"
200000007013,"ACID REG,CITRIC ACID,ANHYDROUS",AMEA,ward_euclidean,4575.0,11001.477461446448,2,5,2,200000001175,,,"ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS"
200000007013,"ACID REG,CITRIC ACID,ANHYDROUS",AMEA,ward_euclidean,4575.0,11001.477461446448,2,5,2,200000001608,,,"ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS"
200000007013,"ACID REG,CITRIC ACID,ANHYDROUS",AMEA,ward_euclidean,4575.0,11001.477461446448,2,5,2,200000001610,,,"ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS"
200000007013,"ACID REG,CITRIC ACID,ANHYDROUS",AMEA,ward_euclidean,4575.0,11001.477461446448,2,5,2,200000001925,,,"ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS"
200000007013,"ACID REG,CITRIC ACID,ANHYDROUS",AMEA,ward_euclidean,4575.0,11001.477461446448,2,5,2,200000002804,,,"ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS"
200000007013,"ACID REG,CITRIC ACID,ANHYDROUS",AMEA,ward_euclidean,4575.0,11001.477461446448,2,5,2,200000005507,,,"ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS"
200000007013,"ACID REG,CITRIC ACID,ANHYDROUS",AMEA,ward_euclidean,4575.0,11001.477461446448,2,5,2,200000001782,,,"ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS"
200000007013,"ACID REG,CITRIC ACID,ANHYDROUS",AMEA,ward_euclidean,4575.0,11001.477461446448,2,5,2,200000001904,,,"ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS"
200000007013,"ACID REG,CITRIC ACID,ANHYDROUS",AMEA,ward_euclidean,4575.0,11001.477461446448,2,5,2,200000007131,,,"ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS"
200000007013,"ACID REG,CITRIC ACID,ANHYDROUS",AMEA,ward_euclidean,4575.0,11001.477461446448,2,5,2,200000000616,,,"ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS"
200000007013,"ACID REG,CITRIC ACID,ANHYDROUS",AMEA,ward_euclidean,4575.0,11001.477461446448,2,5,2,200000000620,,,"ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS","ACID REG,CITRIC ACID,ANHYDROUS"
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,NA,ward_euclidean,69968.95300000001,268975.7637259257,0,1,0,200000007251,1.0000000000000002,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,NA,ward_euclidean,69968.95300000001,268975.7637259257,0,1,0,200000000454,0.6453197537183717,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,NA,ward_euclidean,69968.95300000001,268975.7637259257,0,1,0,200000001786,0.5910645749288266,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,NA,ward_euclidean,69968.95300000001,268975.7637259257,0,1,0,200000003427,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,NA,ward_euclidean,69968.95300000001,268975.7637259257,0,1,0,200000007288,0.47282664394449636,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,NA,ward_euclidean,69968.95300000001,268975.7637259257,0,1,0,200000006961,0.6882978166791662,,ACID,POWDER,CITRIC ACID NON,GMO
200000000454,Acid- Citric Acid - Anhydrous,NA,ward_euclidean,500.0,1330.0,0,0,0,200000000454,1.0000000000000002,,Acid, Citric Acid , Anhydrous, Anhydrous
200000000454,Acid- Citric Acid - Anhydrous,NA,ward_euclidean,500.0,1330.0,0,0,0,200000007251,0.6453197537183717,,Acid, Citric Acid , Anhydrous, Anhydrous
200000000454,Acid- Citric Acid - Anhydrous,NA,ward_euclidean,500.0,1330.0,0,0,0,200000001786,0.802638150128924,,Acid, Citric Acid , Anhydrous, Anhydrous
200000000454,Acid- Citric Acid - Anhydrous,NA,ward_euclidean,500.0,1330.0,0,0,0,200000003427,,,Acid, Citric Acid , Anhydrous, Anhydrous
200000000454,Acid- Citric Acid - Anhydrous,NA,ward_euclidean,500.0,1330.0,0,0,0,200000007288,0.5974413662050996,,Acid, Citric Acid , Anhydrous, Anhydrous
200000000454,Acid- Citric Acid - Anhydrous,NA,ward_euclidean,500.0,1330.0,0,0,0,200000006961,0.656730393868904,,Acid, Citric Acid , Anhydrous, Anhydrous
200000001786,CITRIC ACID-ANHYDROUS-POWDER GMO,NA,ward_euclidean,2721.5520006694464,10030.0,0,0,0,200000001786,0.9999999999999997,,CITRIC ACID,ANHYDROUS,POWDER GMO,POWDER GMO
200000001786,CITRIC ACID-ANHYDROUS-POWDER GMO,NA,ward_euclidean,2721.5520006694464,10030.0,0,0,0,200000007251,0.5910645749288266,,CITRIC ACID,ANHYDROUS,POWDER GMO,POWDER GMO
200000001786,CITRIC ACID-ANHYDROUS-POWDER GMO,NA,ward_euclidean,2721.5520006694464,10030.0,0,0,0,200000000454,0.802638150128924,,CITRIC ACID,ANHYDROUS,POWDER GMO,POWDER GMO
200000001786,CITRIC ACID-ANHYDROUS-POWDER GMO,NA,ward_euclidean,2721.5520006694464,10030.0,0,0,0,200000003427,,,CITRIC ACID,ANHYDROUS,POWDER GMO,POWDER GMO
200000001786,CITRIC ACID-ANHYDROUS-POWDER GMO,NA,ward_euclidean,2721.5520006694464,10030.0,0,0,0,200000007288,0.5763064770263001,,CITRIC ACID,ANHYDROUS,POWDER GMO,POWDER GMO
200000001786,CITRIC ACID-ANHYDROUS-POWDER GMO,NA,ward_euclidean,2721.5520006694464,10030.0,0,0,0,200000006961,0.5288310693710988,,CITRIC ACID,ANHYDROUS,POWDER GMO,POWDER GMO
200000003427,ACID-LIQUID-CITRIC,NA,ward_euclidean,691020.098,520851.0950720001,1,0,1,200000003427,1.0,,ACID,LIQUID,CITRIC,CITRIC
200000003427,ACID-LIQUID-CITRIC,NA,ward_euclidean,691020.098,520851.0950720001,1,0,1,200000007251,,,ACID,LIQUID,CITRIC,CITRIC
200000003427,ACID-LIQUID-CITRIC,NA,ward_euclidean,691020.098,520851.0950720001,1,0,1,200000000454,,,ACID,LIQUID,CITRIC,CITRIC
200000003427,ACID-LIQUID-CITRIC,NA,ward_euclidean,691020.098,520851.0950720001,1,0,1,200000001786,,,ACID,LIQUID,CITRIC,CITRIC
200000003427,ACID-LIQUID-CITRIC,NA,ward_euclidean,691020.098,520851.0950720001,1,0,1,200000007288,,,ACID,LIQUID,CITRIC,CITRIC
200000003427,ACID-LIQUID-CITRIC,NA,ward_euclidean,691020.098,520851.0950720001,1,0,1,200000006961,,,ACID,LIQUID,CITRIC,CITRIC
200000007288,ACID-CITRIC-ENCAPSULATED,NA,ward_euclidean,14605.662403592683,70834.0,0,0,0,200000007288,1.0000000000000002,,ACID,CITRIC,ENCAPSULATED,ENCAPSULATED
200000007288,ACID-CITRIC-ENCAPSULATED,NA,ward_euclidean,14605.662403592683,70834.0,0,0,0,200000007251,0.47282664394449636,,ACID,CITRIC,ENCAPSULATED,ENCAPSULATED
200000007288,ACID-CITRIC-ENCAPSULATED,NA,ward_euclidean,14605.662403592683,70834.0,0,0,0,200000000454,0.5974413662050996,,ACID,CITRIC,ENCAPSULATED,ENCAPSULATED
200000007288,ACID-CITRIC-ENCAPSULATED,NA,ward_euclidean,14605.662403592683,70834.0,0,0,0,200000001786,0.5763064770263001,,ACID,CITRIC,ENCAPSULATED,ENCAPSULATED
200000007288,ACID-CITRIC-ENCAPSULATED,NA,ward_euclidean,14605.662403592683,70834.0,0,0,0,200000003427,,,ACID,CITRIC,ENCAPSULATED,ENCAPSULATED
200000007288,ACID-CITRIC-ENCAPSULATED,NA,ward_euclidean,14605.662403592683,70834.0,0,0,0,200000006961,0.5262611195169329,,ACID,CITRIC,ENCAPSULATED,ENCAPSULATED
200000006961,ACID-CITRIC-FINE GRANULAR,NA,ward_euclidean,3000.0,7547.26,0,2,0,200000006961,1.0,,ACID,CITRIC,FINE GRANULAR,FINE GRANULAR
200000006961,ACID-CITRIC-FINE GRANULAR,NA,ward_euclidean,3000.0,7547.26,0,2,0,200000007251,0.6882978166791662,,ACID,CITRIC,FINE GRANULAR,FINE GRANULAR
200000006961,ACID-CITRIC-FINE GRANULAR,NA,ward_euclidean,3000.0,7547.26,0,2,0,200000000454,0.656730393868904,,ACID,CITRIC,FINE GRANULAR,FINE GRANULAR
200000006961,ACID-CITRIC-FINE GRANULAR,NA,ward_euclidean,3000.0,7547.26,0,2,0,200000001786,0.5288310693710988,,ACID,CITRIC,FINE GRANULAR,FINE GRANULAR
200000006961,ACID-CITRIC-FINE GRANULAR,NA,ward_euclidean,3000.0,7547.26,0,2,0,200000003427,,,ACID,CITRIC,FINE GRANULAR,FINE GRANULAR
200000006961,ACID-CITRIC-FINE GRANULAR,NA,ward_euclidean,3000.0,7547.26,0,2,0,200000007288,0.5262611195169329,,ACID,CITRIC,FINE GRANULAR,FINE GRANULAR
200000003126,Acid- Citric Acid Anhydrous-LA Harm,LA,ward_euclidean,4629258.899999999,6822306.525624065,0,1,0,200000003126,1.0000000000000002,,Acid, Citric Acid Anhydrous,LA Harm,LA Harm
200000003126,Acid- Citric Acid Anhydrous-LA Harm,LA,ward_euclidean,4629258.899999999,6822306.525624065,0,1,0,200000005843,,,Acid, Citric Acid Anhydrous,LA Harm,LA Harm
200000003126,Acid- Citric Acid Anhydrous-LA Harm,LA,ward_euclidean,4629258.899999999,6822306.525624065,0,1,0,200000007131,,,Acid, Citric Acid Anhydrous,LA Harm,LA Harm
200000003126,Acid- Citric Acid Anhydrous-LA Harm,LA,ward_euclidean,4629258.899999999,6822306.525624065,0,1,0,200000007288,0.4602207740975596,,Acid, Citric Acid Anhydrous,LA Harm,LA Harm
200000003126,Acid- Citric Acid Anhydrous-LA Harm,LA,ward_euclidean,4629258.899999999,6822306.525624065,0,1,0,200000010585,0.11366017987286145,,Acid, Citric Acid Anhydrous,LA Harm,LA Harm
200000003126,Acid- Citric Acid Anhydrous-LA Harm,LA,ward_euclidean,4629258.899999999,6822306.525624065,0,1,0,200000006341,,,Acid, Citric Acid Anhydrous,LA Harm,LA Harm
200000003126,Acid- Citric Acid Anhydrous-LA Harm,LA,ward_euclidean,4629258.899999999,6822306.525624065,0,1,0,200000003306,,,Acid, Citric Acid Anhydrous,LA Harm,LA Harm
200000003126,Acid- Citric Acid Anhydrous-LA Harm,LA,ward_euclidean,4629258.899999999,6822306.525624065,0,1,0,200000007135,,,Acid, Citric Acid Anhydrous,LA Harm,LA Harm
200000005843,Acid-Citric Acid Anhydrous-Powder,LA,ward_euclidean,2300.0,5111.0,2,3,2,200000005843,0.9999999999999999,,Acid,Citric Acid Anhydrous,Powder,Powder
200000005843,Acid-Citric Acid Anhydrous-Powder,LA,ward_euclidean,2300.0,5111.0,2,3,2,200000003126,,,Acid,Citric Acid Anhydrous,Powder,Powder
200000005843,Acid-Citric Acid Anhydrous-Powder,LA,ward_euclidean,2300.0,5111.0,2,3,2,200000007131,,,Acid,Citric Acid Anhydrous,Powder,Powder
200000005843,Acid-Citric Acid Anhydrous-Powder,LA,ward_euclidean,2300.0,5111.0,2,3,2,200000007288,,,Acid,Citric Acid Anhydrous,Powder,Powder
200000005843,Acid-Citric Acid Anhydrous-Powder,LA,ward_euclidean,2300.0,5111.0,2,3,2,200000010585,,,Acid,Citric Acid Anhydrous,Powder,Powder
200000005843,Acid-Citric Acid Anhydrous-Powder,LA,ward_euclidean,2300.0,5111.0,2,3,2,200000006341,0.7249340052957339,,Acid,Citric Acid Anhydrous,Powder,Powder
200000005843,Acid-Citric Acid Anhydrous-Powder,LA,ward_euclidean,2300.0,5111.0,2,3,2,200000003306,,,Acid,Citric Acid Anhydrous,Powder,Powder
200000005843,Acid-Citric Acid Anhydrous-Powder,LA,ward_euclidean,2300.0,5111.0,2,3,2,200000007135,,,Acid,Citric Acid Anhydrous,Powder,Powder
200000007131,ACID-POWDER-CITRIC NON-GMO,LA,ward_euclidean,104084.928,165591.16,1,2,1,200000007131,1.0000000000000002,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,LA,ward_euclidean,104084.928,165591.16,1,2,1,200000003126,,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,LA,ward_euclidean,104084.928,165591.16,1,2,1,200000005843,,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,LA,ward_euclidean,104084.928,165591.16,1,2,1,200000007288,,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,LA,ward_euclidean,104084.928,165591.16,1,2,1,200000010585,,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,LA,ward_euclidean,104084.928,165591.16,1,2,1,200000006341,,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,LA,ward_euclidean,104084.928,165591.16,1,2,1,200000003306,0.6227594212267392,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,LA,ward_euclidean,104084.928,165591.16,1,2,1,200000007135,0.513846579504574,,ACID,POWDER,CITRIC NON,GMO
200000007288,ACID-CITRIC-ENCAPSULATED,LA,ward_euclidean,34609.3699272395,249476.8589134436,0,0,0,200000007288,1.0,,ACID,CITRIC,ENCAPSULATED,ENCAPSULATED
200000007288,ACID-CITRIC-ENCAPSULATED,LA,ward_euclidean,34609.3699272395,249476.8589134436,0,0,0,200000003126,0.4602207740975596,,ACID,CITRIC,ENCAPSULATED,ENCAPSULATED
200000007288,ACID-CITRIC-ENCAPSULATED,LA,ward_euclidean,34609.3699272395,249476.8589134436,0,0,0,200000005843,,,ACID,CITRIC,ENCAPSULATED,ENCAPSULATED
200000007288,ACID-CITRIC-ENCAPSULATED,LA,ward_euclidean,34609.3699272395,249476.8589134436,0,0,0,200000007131,,,ACID,CITRIC,ENCAPSULATED,ENCAPSULATED
200000007288,ACID-CITRIC-ENCAPSULATED,LA,ward_euclidean,34609.3699272395,249476.8589134436,0,0,0,200000010585,0.1357341001928286,,ACID,CITRIC,ENCAPSULATED,ENCAPSULATED
200000007288,ACID-CITRIC-ENCAPSULATED,LA,ward_euclidean,34609.3699272395,249476.8589134436,0,0,0,200000006341,,,ACID,CITRIC,ENCAPSULATED,ENCAPSULATED
200000007288,ACID-CITRIC-ENCAPSULATED,LA,ward_euclidean,34609.3699272395,249476.8589134436,0,0,0,200000003306,,,ACID,CITRIC,ENCAPSULATED,ENCAPSULATED
200000007288,ACID-CITRIC-ENCAPSULATED,LA,ward_euclidean,34609.3699272395,249476.8589134436,0,0,0,200000007135,,,ACID,CITRIC,ENCAPSULATED,ENCAPSULATED
200000010585,Citric Acid Granular,LA,ward_euclidean,8142778.0,9442003.183694273,0,0,0,200000010585,1.0,,Citric Acid Granular,Citric Acid Granular,Citric Acid Granular,Citric Acid Granular
200000010585,Citric Acid Granular,LA,ward_euclidean,8142778.0,9442003.183694273,0,0,0,200000003126,0.11366017987286145,,Citric Acid Granular,Citric Acid Granular,Citric Acid Granular,Citric Acid Granular
200000010585,Citric Acid Granular,LA,ward_euclidean,8142778.0,9442003.183694273,0,0,0,200000005843,,,Citric Acid Granular,Citric Acid Granular,Citric Acid Granular,Citric Acid Granular
200000010585,Citric Acid Granular,LA,ward_euclidean,8142778.0,9442003.183694273,0,0,0,200000007131,,,Citric Acid Granular,Citric Acid Granular,Citric Acid Granular,Citric Acid Granular
200000010585,Citric Acid Granular,LA,ward_euclidean,8142778.0,9442003.183694273,0,0,0,200000007288,0.1357341001928286,,Citric Acid Granular,Citric Acid Granular,Citric Acid Granular,Citric Acid Granular
200000010585,Citric Acid Granular,LA,ward_euclidean,8142778.0,9442003.183694273,0,0,0,200000006341,,,Citric Acid Granular,Citric Acid Granular,Citric Acid Granular,Citric Acid Granular
200000010585,Citric Acid Granular,LA,ward_euclidean,8142778.0,9442003.183694273,0,0,0,200000003306,,,Citric Acid Granular,Citric Acid Granular,Citric Acid Granular,Citric Acid Granular
200000010585,Citric Acid Granular,LA,ward_euclidean,8142778.0,9442003.183694273,0,0,0,200000007135,,,Citric Acid Granular,Citric Acid Granular,Citric Acid Granular,Citric Acid Granular
200000006341,Additive-Citric Acid Anhydrous-Powder,LA,ward_euclidean,9000.0,12479.52368709678,2,0,2,200000006341,1.0000000000000004,,Additive,Citric Acid Anhydrous,Powder,Powder
200000006341,Additive-Citric Acid Anhydrous-Powder,LA,ward_euclidean,9000.0,12479.52368709678,2,0,2,200000003126,,,Additive,Citric Acid Anhydrous,Powder,Powder
200000006341,Additive-Citric Acid Anhydrous-Powder,LA,ward_euclidean,9000.0,12479.52368709678,2,0,2,200000005843,0.7249340052957339,,Additive,Citric Acid Anhydrous,Powder,Powder
200000006341,Additive-Citric Acid Anhydrous-Powder,LA,ward_euclidean,9000.0,12479.52368709678,2,0,2,200000007131,,,Additive,Citric Acid Anhydrous,Powder,Powder
200000006341,Additive-Citric Acid Anhydrous-Powder,LA,ward_euclidean,9000.0,12479.52368709678,2,0,2,200000007288,,,Additive,Citric Acid Anhydrous,Powder,Powder
200000006341,Additive-Citric Acid Anhydrous-Powder,LA,ward_euclidean,9000.0,12479.52368709678,2,0,2,200000010585,,,Additive,Citric Acid Anhydrous,Powder,Powder
200000006341,Additive-Citric Acid Anhydrous-Powder,LA,ward_euclidean,9000.0,12479.52368709678,2,0,2,200000003306,,,Additive,Citric Acid Anhydrous,Powder,Powder
200000006341,Additive-Citric Acid Anhydrous-Powder,LA,ward_euclidean,9000.0,12479.52368709678,2,0,2,200000007135,,,Additive,Citric Acid Anhydrous,Powder,Powder
200000003306,CITRIC ACID NON GMO,LA,ward_euclidean,1000.0,1241.67804217419,1,2,1,200000003306,0.9999999999999998,,CITRIC ACID NON GMO,CITRIC ACID NON GMO,CITRIC ACID NON GMO,CITRIC ACID NON GMO
200000003306,CITRIC ACID NON GMO,LA,ward_euclidean,1000.0,1241.67804217419,1,2,1,200000003126,,,CITRIC ACID NON GMO,CITRIC ACID NON GMO,CITRIC ACID NON GMO,CITRIC ACID NON GMO
200000003306,CITRIC ACID NON GMO,LA,ward_euclidean,1000.0,1241.67804217419,1,2,1,200000005843,,,CITRIC ACID NON GMO,CITRIC ACID NON GMO,CITRIC ACID NON GMO,CITRIC ACID NON GMO
200000003306,CITRIC ACID NON GMO,LA,ward_euclidean,1000.0,1241.67804217419,1,2,1,200000007131,0.6227594212267392,,CITRIC ACID NON GMO,CITRIC ACID NON GMO,CITRIC ACID NON GMO,CITRIC ACID NON GMO
200000003306,CITRIC ACID NON GMO,LA,ward_euclidean,1000.0,1241.67804217419,1,2,1,200000007288,,,CITRIC ACID NON GMO,CITRIC ACID NON GMO,CITRIC ACID NON GMO,CITRIC ACID NON GMO
200000003306,CITRIC ACID NON GMO,LA,ward_euclidean,1000.0,1241.67804217419,1,2,1,200000010585,,,CITRIC ACID NON GMO,CITRIC ACID NON GMO,CITRIC ACID NON GMO,CITRIC ACID NON GMO
200000003306,CITRIC ACID NON GMO,LA,ward_euclidean,1000.0,1241.67804217419,1,2,1,200000006341,,,CITRIC ACID NON GMO,CITRIC ACID NON GMO,CITRIC ACID NON GMO,CITRIC ACID NON GMO
200000003306,CITRIC ACID NON GMO,LA,ward_euclidean,1000.0,1241.67804217419,1,2,1,200000007135,0.6966049412381493,,CITRIC ACID NON GMO,CITRIC ACID NON GMO,CITRIC ACID NON GMO,CITRIC ACID NON GMO
200000007135,ACID-POWDER-CITRIC ACID,LA,ward_euclidean,-172.5,-529.58,1,2,1,200000007135,1.0,,ACID,POWDER,CITRIC ACID,CITRIC ACID
200000007135,ACID-POWDER-CITRIC ACID,LA,ward_euclidean,-172.5,-529.58,1,2,1,200000003126,,,ACID,POWDER,CITRIC ACID,CITRIC ACID
200000007135,ACID-POWDER-CITRIC ACID,LA,ward_euclidean,-172.5,-529.58,1,2,1,200000005843,,,ACID,POWDER,CITRIC ACID,CITRIC ACID
200000007135,ACID-POWDER-CITRIC ACID,LA,ward_euclidean,-172.5,-529.58,1,2,1,200000007131,0.513846579504574,,ACID,POWDER,CITRIC ACID,CITRIC ACID
200000007135,ACID-POWDER-CITRIC ACID,LA,ward_euclidean,-172.5,-529.58,1,2,1,200000007288,,,ACID,POWDER,CITRIC ACID,CITRIC ACID
200000007135,ACID-POWDER-CITRIC ACID,LA,ward_euclidean,-172.5,-529.58,1,2,1,200000010585,,,ACID,POWDER,CITRIC ACID,CITRIC ACID
200000007135,ACID-POWDER-CITRIC ACID,LA,ward_euclidean,-172.5,-529.58,1,2,1,200000006341,,,ACID,POWDER,CITRIC ACID,CITRIC ACID
200000007135,ACID-POWDER-CITRIC ACID,LA,ward_euclidean,-172.5,-529.58,1,2,1,200000003306,0.6966049412381493,,ACID,POWDER,CITRIC ACID,CITRIC ACID
